Date,Open,High,Low,Close,Volume,Adj Close
9/23/2014,5.01,5.08,5.01,5.03,212199500,5.03
9/22/2014,5.06,5.1,5.03,5.05,297907500,5.05
9/19/2014,5.15,5.18,5.1,5.12,254846600,5.12
9/18/2014,5.18,5.18,5.1,5.14,217043900,5.14
9/17/2014,5.17,5.22,5.15,5.19,267985300,5.19
9/16/2014,5,5.16,5,5.09,203083100,5.09
9/15/2014,5.11,5.16,5.1,5.13,178844400,5.13
9/12/2014,5.17,5.2,5.14,5.16,160960500,5.16
9/11/2014,5.21,5.22,5.15,5.17,233537000,5.17
9/10/2014,5.27,5.28,5.19,5.19,351294700,5.19
9/9/2014,5.32,5.32,5.32,5.32,0,5.32
9/8/2014,5.33,5.34,5.29,5.32,283573700,5.32
9/5/2014,5.34,5.34,5.26,5.33,499410700,5.33
9/4/2014,5.28,5.33,5.26,5.3,478684200,5.3
9/3/2014,5.08,5.29,5.07,5.28,463439200,5.28
9/2/2014,5.06,5.09,5.01,5.05,275755100,5.05
9/1/2014,5.11,5.12,5.07,5.09,273092400,5.09
8/29/2014,5.15,5.17,5.1,5.14,266803500,5.14
8/28/2014,5.24,5.24,5.12,5.14,216560300,5.14
8/27/2014,5.26,5.27,5.19,5.2,181192300,5.2
8/26/2014,5.26,5.27,5.24,5.24,101365100,5.24
8/25/2014,5.21,5.29,5.17,5.26,213656400,5.26
8/22/2014,5.2,5.24,5.18,5.22,147659600,5.22
8/21/2014,5.22,5.23,5.13,5.18,211062100,5.18
8/20/2014,5.26,5.26,5.19,5.22,111161100,5.22
8/19/2014,5.27,5.28,5.2,5.24,172718700,5.24
8/18/2014,5.28,5.28,5.19,5.24,131017500,5.24
8/15/2014,5.29,5.29,5.24,5.26,112218700,5.26
8/14/2014,5.3,5.3,5.22,5.25,174076100,5.25
8/13/2014,5.25,5.29,5.22,5.28,192159000,5.28
8/12/2014,5.23,5.24,5.2,5.24,118706400,5.24
8/11/2014,5.22,5.25,5.18,5.23,136208300,5.23
8/8/2014,5.15,5.18,5.08,5.14,185259300,5.14
8/7/2014,5.21,5.21,5.13,5.16,208939300,5.16
8/6/2014,5.24,5.24,5.17,5.22,173942500,5.22
8/5/2014,5.33,5.33,5.2,5.24,163254600,5.24
8/4/2014,5.3,5.31,5.26,5.29,153750300,5.29
8/1/2014,5.27,5.3,5.23,5.24,274640600,5.24
7/31/2014,5.34,5.35,5.3,5.33,317309700,5.33
7/30/2014,5.3,5.34,5.28,5.32,403776500,5.32
7/29/2014,5.3,5.3,5.25,5.28,305195400,5.28
7/28/2014,5.23,5.29,5.22,5.28,307851700,5.28
7/25/2014,5.21,5.23,5.17,5.2,291240000,5.2
7/24/2014,5.15,5.2,5.15,5.19,358333300,5.19
7/23/2014,5.05,5.13,5.04,5.13,313376900,5.13
7/22/2014,4.99,5.07,4.97,5.05,360056900,5.05
7/21/2014,4.98,5,4.95,4.97,199921900,4.97
7/18/2014,4.92,4.98,4.9,4.97,149692700,4.97
7/17/2014,5,5,4.93,4.97,164115600,4.97
7/16/2014,4.98,5.01,4.97,4.98,122067800,4.98
7/15/2014,5.03,5.04,4.98,5,157201100,5
7/14/2014,5.01,5.04,4.99,5.01,140191000,5.01
7/11/2014,4.98,5,4.93,4.98,150711700,4.98
7/10/2014,4.99,4.99,4.94,4.99,138783100,4.99
7/9/2014,5.01,5.01,4.93,4.95,194717300,4.95
7/8/2014,5.01,5.03,4.99,5.02,152068400,5.02
7/7/2014,5.02,5.02,4.97,4.99,112374300,4.99
7/4/2014,5.03,5.03,4.99,5.01,133170300,5.01
7/3/2014,4.99,5,4.96,4.99,147902700,4.99
7/2/2014,4.96,4.99,4.93,4.97,281627700,4.97
7/1/2014,4.9,4.9,4.9,4.9,0,4.9
6/30/2014,4.92,4.94,4.84,4.9,216111500,4.9
6/27/2014,4.93,4.93,4.86,4.9,206674700,4.9
6/26/2014,4.83,4.9,4.82,4.9,175030600,4.9
6/25/2014,4.85,4.86,4.8,4.81,160321900,4.81
6/24/2014,4.86,4.86,4.82,4.84,232617900,4.84
6/23/2014,4.94,4.98,4.81,4.84,320626300,4.84
6/20/2014,4.97,4.97,4.91,4.93,173366900,4.93
6/19/2014,4.99,4.99,4.92,4.92,139740900,4.92
6/18/2014,4.92,4.99,4.92,4.94,187539600,4.94
6/17/2014,4.96,4.97,4.91,4.94,205832000,4.94
6/16/2014,4.96,4.97,4.92,4.95,171985900,4.95
6/13/2014,4.88,4.98,4.88,4.96,243110400,4.96
6/12/2014,4.9,4.91,4.86,4.87,318721300,4.87
6/11/2014,5.21,5.25,5.2,5.24,319820700,4.9783
6/10/2014,5.18,5.23,5.16,5.23,349864700,4.9688
6/9/2014,5.18,5.18,5.15,5.17,222484400,4.9118
6/6/2014,5.19,5.19,5.12,5.16,338787400,4.9023
6/5/2014,5.16,5.18,5.11,5.17,284309400,4.9118
6/4/2014,5.15,5.16,5.11,5.16,224790400,4.9023
6/3/2014,5.13,5.14,5.09,5.14,344453200,4.88329
6/2/2014,5.04,5.04,5.04,5.04,0,4.78829
5/30/2014,5.02,5.09,5.01,5.04,372559700,4.78829
5/29/2014,5.04,5.05,4.99,5.02,310420600,4.76929
5/28/2014,5,5.05,4.95,5.04,279817800,4.78829
5/27/2014,4.96,4.97,4.93,4.96,150600500,4.71228
5/26/2014,5.03,5.03,4.94,4.97,194670000,4.72178
5/23/2014,5,5.02,4.96,4.99,275363800,4.74079
5/22/2014,4.94,5.02,4.92,4.97,392078900,4.72178
5/21/2014,4.83,4.92,4.81,4.9,319743600,4.65528
5/20/2014,4.82,4.88,4.81,4.84,248852500,4.59828
5/19/2014,4.83,4.83,4.77,4.82,153380300,4.57928
5/16/2014,4.8,4.85,4.78,4.82,178577600,4.57928
5/15/2014,4.83,4.83,4.78,4.82,200694000,4.57928
5/14/2014,4.72,4.81,4.7,4.79,321508600,4.55077
5/13/2014,4.72,4.75,4.67,4.69,189269400,4.45577
5/12/2014,4.64,4.76,4.62,4.72,249550800,4.48427
5/9/2014,4.65,4.69,4.64,4.67,118649200,4.43677
5/8/2014,4.63,4.68,4.58,4.65,144717300,4.41777
5/7/2014,4.57,4.61,4.56,4.6,160792100,4.37026
5/6/2014,4.62,4.62,4.62,4.62,0,4.38926
5/5/2014,4.63,4.66,4.58,4.62,130143500,4.38926
5/2/2014,4.58,4.67,4.58,4.62,150220300,4.38926
5/1/2014,4.62,4.62,4.62,4.62,0,4.38926
4/30/2014,4.68,4.68,4.58,4.62,227127900,4.38926
4/29/2014,4.65,4.69,4.56,4.67,245257900,4.43677
4/28/2014,4.6,4.67,4.6,4.62,156207400,4.38926
4/25/2014,4.68,4.7,4.62,4.63,264931700,4.39877
4/24/2014,4.73,4.76,4.69,4.71,235763300,4.47477
4/23/2014,4.85,4.85,4.71,4.73,218283500,4.49377
4/22/2014,4.78,4.82,4.77,4.8,164363500,4.56028
4/21/2014,4.81,4.81,4.81,4.81,0,4.56978
4/18/2014,4.81,4.81,4.81,4.81,0,4.56978
4/17/2014,4.83,4.83,4.77,4.81,149212200,4.56978
4/16/2014,4.81,4.83,4.74,4.78,148220500,4.54127
4/15/2014,4.82,4.84,4.77,4.79,254832900,4.55077
4/14/2014,4.81,4.88,4.79,4.84,198298600,4.59828
4/11/2014,4.83,4.84,4.75,4.81,380086300,4.56978
4/10/2014,4.93,4.97,4.84,4.89,467734300,4.64578
4/9/2014,4.93,4.95,4.88,4.93,350850200,4.68378
4/8/2014,4.8,4.93,4.77,4.9,519945100,4.65528
4/7/2014,4.75,4.79,4.73,4.78,202384800,4.54127
4/4/2014,4.72,4.76,4.71,4.74,228713100,4.50327
4/3/2014,4.75,4.77,4.69,4.71,156350400,4.47477
4/2/2014,4.76,4.77,4.66,4.69,211133100,4.45577
4/1/2014,4.79,4.8,4.72,4.76,265039900,4.52227
